Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Cured/Discharged/Migrated,New cases,Death cases,New recovered
08-04-2020,Haryana,29.0588,76.0856,147,28,57,3,3
08-04-2020,Himachal Pradesh,31.1048,77.1734,18,2,5,1,0
08-04-2020,Jammu and Kashmir,33.7782,76.5762,116,4,7,2,0
08-04-2020,Jharkhand,23.6102,85.2799,4,0,0,0,0
08-04-2020,Karnataka,15.3173,75.7139,175,25,24,4,13
08-04-2020,Kerala,10.8505,76.2711,336,70,9,2,12
08-04-2020,Ladakh,34.2996,78.2932,14,10,0,0,0
08-04-2020,Madhya Pradesh,22.9734,78.6569,229,0,64,13,0
08-04-2020,Maharashtra,19.7515,75.7139,1018,79,270,64,23
08-04-2020,Manipur,24.6637,93.9063,2,0,0,0,0
08-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
08-04-2020,Odisha,20.9517,85.0985,42,2,21,1,0
08-04-2020,Puducherry,11.9416,79.8083,5,1,0,0,0
08-04-2020,Punjab,31.1471,75.3412,91,4,15,7,0
08-04-2020,Rajasthan,27.0238,74.2179,328,21,40,3,0
08-04-2020,Tamil Nadu,11.1271,78.6569,690,19,69,7,11
08-04-2020,Telengana,18.1124,79.0193,364,35,43,7,1
08-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0
08-04-2020,Uttar Pradesh,26.8467,80.9462,326,21,21,3,0
08-04-2020,Uttarakhand,30.0668,79.0193,31,5,0,0,0
08-04-2020,West Bengal,22.9868,87.855,99,13,8,5,0
09-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,0,1,0,0
09-04-2020,Andhra Pradesh,15.9129,79.74,348,6,43,4,5
09-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0
09-04-2020,Assam,26.2006,92.9376,28,0,1,0,0
09-04-2020,Bihar,25.0961,85.3131,38,0,0,1,0
09-04-2020,Chandigarh,30.7333,76.7794,18,7,0,0,0
09-04-2020,Chhattisgarh,21.2787,81.8661,10,9,0,0,0
09-04-2020,Delhi,28.7041,77.1025,669,21,93,9,0
09-04-2020,Goa,15.2993,74.124,7,0,0,0,0
09-04-2020,Gujarat,22.2587,71.1924,179,25,14,16,0
09-04-2020,Haryana,29.0588,76.0856,147,28,0,3,0
09-04-2020,Himachal Pradesh,31.1048,77.1734,18,2,0,1,0
09-04-2020,Jammu and Kashmir,33.7782,76.5762,158,4,42,4,0
09-04-2020,Jharkhand,23.6102,85.2799,4,0,0,0,0
09-04-2020,Karnataka,15.3173,75.7139,181,28,6,5,3
09-04-2020,Kerala,10.8505,76.2711,345,83,9,2,13
09-04-2020,Ladakh,34.2996,78.2932,14,10,0,0,0
09-04-2020,Madhya Pradesh,22.9734,78.6569,229,0,0,13,0
09-04-2020,Maharashtra,19.7515,75.7139,1135,117,117,72,38
09-04-2020,Manipur,24.6637,93.9063,1,1,0,0,1
09-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
09-04-2020,Odisha,20.9517,85.0985,42,2,0,1,0
09-04-2020,Puducherry,11.9416,79.8083,5,1,0,0,0
09-04-2020,Punjab,31.1471,75.3412,101,4,10,8,0
09-04-2020,Rajasthan,27.0238,74.2179,381,21,53,3,0
09-04-2020,Tamil Nadu,11.1271,78.6569,738,21,48,8,2
09-04-2020,Telengana,18.1124,79.0193,427,35,63,7,0
09-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0
09-04-2020,Uttar Pradesh,26.8467,80.9462,361,27,35,4,6
09-04-2020,Uttarakhand,30.0668,79.0193,33,5,2,0,0
09-04-2020,West Bengal,22.9868,87.855,103,16,4,5,3
10-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,0,0,0,0
10-04-2020,Andhra Pradesh,15.9129,79.74,348,6,0,4,0
10-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0
10-04-2020,Assam,26.2006,92.9376,29,0,1,0,0
10-04-2020,Bihar,25.0961,85.3131,39,0,1,1,0
10-04-2020,Chandigarh,30.7333,76.7794,18,7,0,0,0
10-04-2020,Chhattisgarh,21.2787,81.8661,10,9,0,0,0
10-04-2020,Delhi,28.7041,77.1025,720,25,51,12,4
10-04-2020,Goa,15.2993,74.124,7,0,0,0,0
10-04-2020,Gujarat,22.2587,71.1924,241,26,62,17,1
10-04-2020,Haryana,29.0588,76.0856,169,29,22,3,1
10-04-2020,Himachal Pradesh,31.1048,77.1734,18,2,0,1,0
10-04-2020,Jammu and Kashmir,33.7782,76.5762,158,4,0,4,0
10-04-2020,Jharkhand,23.6102,85.2799,13,0,9,1,0
10-04-2020,Karnataka,15.3173,75.7139,181,28,0,5,0
10-04-2020,Kerala,10.8505,76.2711,357,96,12,2,13
10-04-2020,Ladakh,34.2996,78.2932,15,10,1,0,0
10-04-2020,Madhya Pradesh,22.9734,78.6569,259,0,30,16,0
10-04-2020,Maharashtra,19.7515,75.7139,1364,125,229,97,8
10-04-2020,Manipur,24.6637,93.9063,2,1,1,0,0
10-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
10-04-2020,Odisha,20.9517,85.0985,44,2,2,1,0
10-04-2020,Puducherry,11.9416,79.8083,5,1,0,0,0
10-04-2020,Punjab,31.1471,75.3412,101,4,0,8,0
10-04-2020,Rajasthan,27.0238,74.2179,463,21,82,3,0
10-04-2020,Tamil Nadu,11.1271,78.6569,834,21,96,8,0
10-04-2020,Telengana,18.1124,79.0193,442,35,15,7,0
10-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0
10-04-2020,Uttar Pradesh,26.8467,80.9462,410,31,49,4,4
10-04-2020,Uttarakhand,30.0668,79.0193,35,5,2,0,0
10-04-2020,West Bengal,22.9868,87.855,116,16,13,5,0
11-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,0,0,0,0
11-04-2020,Andhra Pradesh,15.9129,79.74,363,7,15,6,1
11-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0
11-04-2020,Assam,26.2006,92.9376,29,0,0,1,0
11-04-2020,Bihar,25.0961,85.3131,60,0,21,1,0
11-04-2020,Chandigarh,30.7333,76.7794,18,7,0,0,0
11-04-2020,Chhattisgarh,21.2787,81.8661,18,9,8,0,0
11-04-2020,Delhi,28.7041,77.1025,903,25,183,13,0
11-04-2020,Goa,15.2993,74.124,7,1,0,0,1
11-04-2020,Gujarat,22.2587,71.1924,308,31,67,19,5
11-04-2020,Haryana,29.0588,76.0856,177,29,8,3,0
11-04-2020,Himachal Pradesh,31.1048,77.1734,28,6,10,1,4
11-04-2020,Jammu and Kashmir,33.7782,76.5762,207,6,49,4,2
11-04-2020,Jharkhand,23.6102,85.2799,14,0,1,1,0
11-04-2020,Karnataka,15.3173,75.7139,207,31,26,6,3
11-04-2020,Kerala,10.8505,76.2711,364,123,7,2,27
11-04-2020,Ladakh,34.2996,78.2932,15,10,0,0,0
11-04-2020,Madhya Pradesh,22.9734,78.6569,435,0,176,33,0
11-04-2020,Maharashtra,19.7515,75.7139,1574,188,210,110,63
11-04-2020,Manipur,24.6637,93.9063,2,1,0,0,0
11-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
11-04-2020,Odisha,20.9517,85.0985,48,2,4,1,0
11-04-2020,Puducherry,11.9416,79.8083,5,1,0,0,0
11-04-2020,Punjab,31.1471,75.3412,132,5,31,11,1
11-04-2020,Rajasthan,27.0238,74.2179,553,21,90,3,0
11-04-2020,Tamil Nadu,11.1271,78.6569,911,44,77,8,23
11-04-2020,Telengana,18.1124,79.0193,473,43,31,7,8
11-04-2020,Tripura,23.9408,91.9882,1,0,0,0,0
11-04-2020,Uttar Pradesh,26.8467,80.9462,431,32,21,4,1
11-04-2020,Uttarakhand,30.0668,79.0193,35,5,0,0,0
11-04-2020,West Bengal,22.9868,87.855,116,16,0,5,0
12-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,10,0,0,10
12-04-2020,Andhra Pradesh,15.9129,79.74,381,11,18,6,4
12-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0
12-04-2020,Assam,26.2006,92.9376,29,0,0,1,0
12-04-2020,Bihar,25.0961,85.3131,63,0,3,1,0
12-04-2020,Chandigarh,30.7333,76.7794,19,7,1,0,0
12-04-2020,Chhattisgarh,21.2787,81.8661,18,9,0,0,0
12-04-2020,Delhi,28.7041,77.1025,1069,25,166,19,0
12-04-2020,Goa,15.2993,74.124,7,5,0,0,4
12-04-2020,Gujarat,22.2587,71.1924,432,44,124,22,13
12-04-2020,Haryana,29.0588,76.0856,177,29,0,3,0
12-04-2020,Himachal Pradesh,31.1048,77.1734,32,6,4,1,0
12-04-2020,Jammu and Kashmir,33.7782,76.5762,207,6,0,4,0
12-04-2020,Jharkhand,23.6102,85.2799,17,0,3,1,0
12-04-2020,Karnataka,15.3173,75.7139,214,37,7,6,6
12-04-2020,Kerala,10.8505,76.2711,364,123,0,2,0
12-04-2020,Ladakh,34.2996,78.2932,15,10,0,0,0
12-04-2020,Madhya Pradesh,22.9734,78.6569,532,0,97,36,0
12-04-2020,Maharashtra,19.7515,75.7139,1761,208,187,127,20
12-04-2020,Manipur,24.6637,93.9063,2,1,0,0,0
12-04-2020,Mizoram,23.1645,92.9376,1,0,0,0,0
12-04-2020,Odisha,20.9517,85.0985,50,2,2,1,0
12-04-2020,Puducherry,11.9416,79.8083,7,1,2,0,0
12-04-2020,Punjab,31.1471,75.3412,151,5,19,11,0
12-04-2020,Rajasthan,27.0238,74.2179,700,21,147,3,0
12-04-2020,Tamil Nadu,11.1271,78.6569,969,44,58,10,0
12-04-2020,Telengana,18.1124,79.0193,504,43,31,9,0
12-04-2020,Tripura,23.9408,91.9882,2,0,1,0,0
12-04-2020,Uttar Pradesh,26.8467,80.9462,452,45,21,5,13
12-04-2020,Uttarakhand,30.0668,79.0193,35,5,0,0,0
12-04-2020,West Bengal,22.9868,87.855,134,19,18,5,3
13-04-2020,Andaman and Nicobar Islands,11.7401,92.6586,11,10,0,0,0
13-04-2020,Andhra Pradesh,15.9129,79.74,427,11,46,7,0
13-04-2020,Arunachal Pradesh,28.218,94.7278,1,0,0,0,0
13-04-2020,Assam,26.2006,92.9376,29,0,0,1,0
13-04-2020,Bihar,25.0961,85.3131,64,19,1,1,19
13-04-2020,Chandigarh,30.7333,76.7794,21,7,2,0,0
13-04-2020,Chhattisgarh,21.2787,81.8661,31,10,13,0,1
